Time;Zone;Hen;PackID
2020-02-15T10:23:03Z;Ramp_Nestbox;Hen_14;11_pp
2020-02-15T10:23:03Z;Litter;Hen_71;10_gg
2020-02-15T10:23:14Z;Tier_2;Hen_107;10_ss
2020-02-15T10:23:17Z;Wintergarten;Hen_66;12_pb
2020-02-15T10:23:35Z;Tier_2;Hen_28;11_gb
2020-02-15T10:23:44Z;Tier_2;Hen_68;11_sp
2020-02-15T10:23:57Z;Ramp_Nestbox;Hen_86;10_sws
2020-02-15T10:24:03Z;Litter;Hen_66;12_pb
2020-02-15T10:24:18Z;Litter;Hen_32;12_sws
2020-02-15T10:24:19Z;Litter;Hen_107;10_ss
2020-02-15T10:24:26Z;Wintergarten;Hen_95;12_sb
2020-02-15T10:24:32Z;Tier_2;Hen_74;10_sb
2020-02-15T10:24:48Z;Litter;Hen_93;10_gb
2020-02-15T10:24:49Z;Tier_4;Hen_86;10_sws
2020-02-15T10:25:12Z;Tier_2;Hen_44;11_sws
2020-02-15T10:25:25Z;Litter;Hen_74;10_sb
2020-02-15T10:25:31Z;Tier_2;Hen_32;12_sws
2020-02-15T10:25:32Z;Litter;Hen_52;11_bb
2020-02-15T10:25:33Z;Tier_2;Hen_66;12_pb
2020-02-15T10:26:17Z;Ramp_Nestbox;Hen_28;11_gb
2020-02-15T10:26:23Z;Ramp_Nestbox;Hen_39;12_pp
2020-02-15T10:26:24Z;Tier_2;Hen_46;10_wp
2020-02-15T10:26:35Z;Tier_2;Hen_71;10_gg
2020-02-15T10:26:41Z;Litter;Hen_106;12_wb
2020-02-15T10:26:43Z;Tier_4;Hen_96;12_wg
2020-02-15T10:27:10Z;Litter;Hen_65;12_sg
2020-02-15T10:27:11Z;Litter;Hen_39;12_pp
2020-02-15T10:27:17Z;Litter;Hen_57;12_wp
2020-02-15T10:27:20Z;Tier_2;Hen_18;11_bs
2020-02-15T10:27:31Z;Tier_2;Hen_98;11_sg
2020-02-15T10:27:37Z;Wintergarten;Hen_57;12_wp
2020-02-15T10:27:38Z;Tier_2;Hen_14;11_pp
2020-02-15T10:27:47Z;Ramp_Nestbox;Hen_47;11_wb
2020-02-15T10:27:47Z;Litter;Hen_98;11_sg
2020-02-15T10:28:00Z;Litter;Hen_18;11_bs
2020-02-15T10:28:03Z;Tier_4;Hen_28;11_gb
2020-02-15T10:28:16Z;Ramp_Nestbox;Hen_66;12_pb
2020-02-15T10:28:31Z;Ramp_Nestbox;Hen_4;10_ws
2020-02-15T10:28:32Z;Litter;Hen_14;11_pp
2020-02-15T10:28:33Z;Wintergarten;Hen_33;12_ws
2020-02-15T10:28:42Z;Tier_4;Hen_66;12_pb
2020-02-15T10:28:45Z;Litter;Hen_30;12_gs
2020-02-15T10:28:52Z;Tier_2;Hen_61;12_sp
2020-02-15T10:28:59Z;Litter;Hen_45;11_ss
2020-02-15T10:29:31Z;Wintergarten;Hen_45;11_ss
2020-02-15T10:29:36Z;Litter;Hen_46;10_wp
2020-02-15T10:29:37Z;Tier_4;Hen_30;12_gs
2020-02-15T10:29:54Z;Litter;Hen_30;12_gs
2020-02-15T10:30:06Z;Tier_4;Hen_4;10_ws
2020-02-15T10:30:09Z;Ramp_Nestbox;Hen_61;12_sp
2020-02-15T10:30:19Z;Wintergarten;Hen_14;11_pp
2020-02-15T10:30:27Z;Tier_2;Hen_61;12_sp
2020-02-15T10:30:33Z;Tier_2;Hen_46;10_wp
2020-02-15T10:30:35Z;Wintergarten;Hen_98;11_sg
2020-02-15T10:30:38Z;Tier_2;Hen_106;12_wb
